2013-07-02,-0.6700000000000004
2013-07-03,-0.3860000000000001
2013-07-04,-0.052000000000000046
2013-07-05,0.03200000000000003
2013-07-06,-0.12400000000000011
2013-07-07,0.0
2013-07-08,0.0
2013-07-09,-0.006999999999999673
2013-07-10,0.0019999999999997797
2013-07-11,0.1036999999999999
2013-07-12,-0.05469999999999997
2013-07-13,-0.00019999999999997797
2013-07-14,0.0
2013-07-15,0.0
2013-07-16,-0.28679999999999994
2013-07-17,-0.04499999999999993
2013-07-18,0.03000000000000025
2013-07-19,0.041999999999999815
2013-07-20,0.06349999999999989
2013-07-21,0.0
2013-07-22,0.0
2013-07-23,0.03200000000000003
2013-07-24,0.09450000000000003
2013-07-25,0.11949999999999994
2013-07-26,0.2004999999999999
2013-07-27,0.15300000000000002
2013-07-28,0.0
2013-07-29,0.0
2013-07-30,-0.06199999999999983
2013-07-31,0.05799999999999983
2013-08-01,-0.1499999999999999
2013-08-02,-0.29510000000000014
2013-08-03,-0.1538999999999997
2013-08-04,0.0
2013-08-05,0.0
2013-08-06,0.0
2013-08-07,0.0004999999999997229
2013-08-08,0.0636000000000001
2013-08-09,-0.25009999999999977
2013-08-10,0.05049999999999999
2013-08-11,0.0
2013-08-12,0.0
2013-08-13,0.2607999999999997
2013-08-14,0.20970000000000022
2013-08-15,-0.15200000000000014
2013-08-16,-0.07399999999999984
2013-08-17,0.19399999999999995
2013-08-18,0.0
2013-08-19,0.0
2013-08-20,0.45100000000000007
2013-08-21,-0.3370000000000002
2013-08-22,-0.1599999999999997
2013-08-23,-0.09200000000000008
2013-08-24,-0.2280000000000002
2013-08-25,0.0
2013-08-26,0.0
2013-08-27,-0.03100000000000014
2013-08-28,0.09200000000000008
2013-08-29,-0.14100000000000001
2013-08-30,0.07699999999999996
2013-08-31,-0.015199999999999658
2013-09-01,0.0
2013-09-02,0.0
2013-09-03,-0.018200000000000216
2013-09-04,0.0043999999999999595
2013-09-05,-0.11499999999999977
2013-09-06,0.06000000000000005
2013-09-07,-0.03000000000000025
2013-09-08,0.0
2013-09-09,0.0
2013-09-10,-0.024499999999999744
2013-09-11,0.1184999999999996
2013-09-12,-0.04699999999999971
2013-09-13,0.01200000000000001
2013-09-14,0.028999999999999915
2013-09-15,0.0
2013-09-16,0.0
2013-09-17,0.4849999999999999
2013-09-18,0.06400000000000006
2013-09-19,0.016000000000000014
2013-09-20,0.0
2013-09-21,0.0
2013-09-22,0.0
2013-09-23,0.242
2013-09-24,-0.2006000000000001
2013-09-25,-0.26739999999999986
2013-09-26,-0.23499999999999988
2013-09-27,0.03569999999999984
2013-09-28,0.0022999999999999687
2013-09-29,0.0
2013-09-30,-0.02400000000000002
2013-10-01,-0.07399999999999984
2013-10-02,0.0
2013-10-03,0.0
2013-10-04,0.0
2013-10-05,0.0
2013-10-06,0.0
2013-10-07,0.0
2013-10-08,0.0
2013-10-09,0.18000000000000016
2013-10-10,0.09599999999999964
2013-10-11,-0.22799999999999976
2013-10-12,-0.07299999999999995
2013-10-13,0.08599999999999985
